N,P,K,temperature,humidity,ph,rainfall,crop
83.4,56.4,58.2,34.5,86.4,6.66,296.4,jute
134.5,61.8,70.3,35.6,84.2,6.55,241.1,jute
77.5,53.4,35.5,24.0,60.5,6.67,77.5,wheat
39.6,36.5,66.9,31.6,58.7,6.67,142.9,mango
40.5,49.4,37.0,23.7,58.8,6.8,81.2,mungbean
62.9,32.7,55.9,20.0,51.3,6.83,102.2,pomegranate
129.8,46.7,61.8,31.8,59.4,7.39,94.4,cotton
50.6,33.7,91.6,33.2,57.8,6.97,59.1,grapes
66.7,42.9,75.5,26.2,56.2,7.1,73.1,grapes
79.8,58.1,38.3,22.1,72.4,6.69,80.4,wheat
30.7,70.2,34.4,31.0,71.9,7.29,89.6,blackgram
82.3,45.6,130.1,25.1,80.7,6.86,169.8,banana
46.8,38.4,36.9,29.4,72.4,7.19,101.3,blackgram
118.7,48.2,79.5,26.8,82.9,5.88,251.8,rice
102.1,48.4,81.3,25.6,53.3,7.25,100.7,cotton
116.8,65.2,94.0,31.5,74.6,6.65,112.0,papaya
81.4,53.9,108.8,31.6,80.7,5.98,149.8,banana
104.1,62.5,82.1,25.8,63.4,6.36,87.5,cotton
118.7,42.3,93.9,29.4,82.3,6.64,222.1,banana
66.7,35.0,79.6,19.3,66.7,6.38,126.2,apple
30.1,27.6,20.3,33.4,46.6,6.96,40.2,mothbeans
98.5,57.4,59.9,25.1,82.9,6.45,216.8,rice
21.6,38.9,22.8,22.5,47.8,7.04,36.2,lentil
54.8,31.9,58.1,23.7,49.6,6.16,109.5,mango
53.4,32.6,58.3,35.7,63.5,6.31,118.5,mango
82.3,56.0,94.7,27.9,76.4,6.68,179.7,papaya
63.4,40.3,49.6,30.1,49.8,6.68,142.3,mango
96.6,51.6,59.2,19.5,70.0,6.31,99.4,maize
34.1,49.1,36.6,21.1,48.9,7.06,58.9,chickpea
103.1,69.8,110.6,27.0,66.5,6.42,141.4,banana
67.4,50.9,85.8,20.5,92.4,5.4,247.3,coffee
19.0,33.8,38.5,19.8,55.7,6.41,46.4,lentil
112.2,56.1,55.3,28.0,85.4,5.93,267.0,rice
89.9,52.6,67.1,23.8,76.6,6.27,163.4,orange
30.1,29.2,47.3,16.5,55.2,6.8,32.8,lentil
58.9,32.6,61.7,29.4,62.4,6.43,83.6,grapes
41.6,34.9,29.8,21.0,53.5,6.11,64.0,lentil
52.9,43.9,85.6,21.0,62.5,6.43,108.8,apple
21.3,40.5,34.0,27.8,58.7,5.49,126.9,pigeonpeas
19.4,75.1,44.4,24.6,65.8,6.68,97.3,kidneybeans
134.1,54.0,46.2,20.9,83.4,6.45,222.5,rice
104.7,48.0,117.4,28.4,86.0,6.74,174.1,banana
56.2,46.7,126.6,33.0,84.3,6.53,211.2,coconut
65.4,26.6,115.9,28.2,77.6,5.7,145.2,coconut
18.0,35.6,38.3,32.5,70.6,6.91,100.3,blackgram
60.7,41.1,72.3,19.5,62.7,6.73,140.5,apple
110.9,60.8,83.7,27.2,60.2,6.33,82.0,cotton
109.4,56.2,74.8,32.8,56.5,6.69,71.0,cotton
68.8,35.3,86.8,16.2,71.9,5.56,206.3,coffee
126.6,60.6,63.9,30.3,63.2,6.76,85.9,cotton
65.9,48.2,40.4,17.7,69.1,7.0,87.2,wheat
65.0,47.8,101.0,32.7,55.0,6.97,66.3,grapes
105.1,53.9,95.6,27.0,76.2,6.35,179.7,papaya
33.7,62.6,34.1,31.6,57.0,6.36,85.4,blackgram
36.2,25.5,28.7,32.0,48.7,8.16,44.8,mothbeans
26.7,41.5,39.2,28.9,72.6,5.96,87.4,mungbean
84.5,41.0,31.3,19.5,66.1,6.28,103.9,wheat
15.1,46.8,28.8,16.7,45.3,7.41,72.2,chickpea
70.5,30.0,51.0,27.3,61.7,6.21,125.9,mango
98.2,53.4,105.5,32.8,80.3,6.51,131.8,papaya
68.9,27.2,65.2,27.2,59.0,6.65,182.0,mango
142.1,56.5,76.9,24.9,87.3,5.98,199.1,jute
66.9,34.3,101.9,19.5,77.5,5.75,151.4,coffee
34.1,49.0,21.5,27.6,66.0,7.11,94.1,pigeonpeas
117.8,47.2,82.4,39.4,50.5,6.71,132.0,cotton
23.6,45.1,33.3,28.8,44.2,6.8,94.5,chickpea
100.1,47.0,106.9,31.9,78.7,6.49,166.5,banana
68.6,51.1,98.6,26.2,63.1,6.95,55.0,muskmelon
110.9,51.4,42.6,30.9,70.1,6.87,80.5,maize
56.9,54.9,73.6,25.8,70.3,6.76,48.1,muskmelon
73.3,46.6,82.4,26.7,63.8,5.39,177.1,orange
79.2,64.6,95.9,24.8,68.4,6.61,70.2,watermelon
40.7,55.0,43.0,16.0,62.8,6.68,99.8,kidneybeans
89.7,41.8,92.8,26.3,82.2,6.5,140.5,papaya
67.9,52.5,91.4,25.4,54.3,6.64,57.7,muskmelon
94.8,51.1,56.0,24.3,77.3,6.19,93.8,maize
25.8,54.1,46.9,31.7,66.2,7.51,74.5,blackgram
125.2,62.8,75.4,27.8,56.3,6.75,106.0,cotton
93.9,57.3,92.6,24.9,76.0,5.96,175.6,papaya
98.3,65.6,82.2,33.3,49.3,6.73,100.4,cotton
120.6,46.0,68.1,30.6,87.3,6.15,229.1,jute
40.1,72.6,35.7,22.0,65.5,6.69,100.9,kidneybeans
108.0,47.0,62.5,29.9,72.5,6.72,111.0,maize
129.5,58.5,72.0,29.4,47.1,7.1,94.6,cotton
81.4,63.7,84.9,29.4,75.0,6.65,173.9,papaya
23.6,41.9,27.0,28.2,71.2,6.38,80.0,mungbean
49.8,49.2,101.6,28.6,46.2,6.47,95.0,grapes
117.6,37.1,104.9,26.8,79.3,6.78,117.6,banana
39.4,57.4,29.8,24.3,57.7,6.99,80.0,chickpea
93.1,57.7,66.3,26.1,83.1,6.44,195.8,rice
90.8,47.0,85.5,29.8,69.0,6.56,68.9,grapes
54.5,39.4,43.7,16.6,66.8,5.99,140.0,apple
68.3,42.2,94.4,32.3,45.3,6.62,83.9,grapes
84.1,67.2,116.3,34.3,71.6,6.85,60.3,watermelon
100.8,57.8,80.0,29.5,88.7,5.99,207.3,rice
52.4,32.1,106.0,22.8,80.0,5.98,276.7,coconut
122.3,55.0,64.8,28.3,89.9,6.16,233.3,jute
55.9,64.6,109.8,17.8,78.3,5.83,172.9,coffee
76.3,65.0,84.7,30.4,70.9,6.67,80.0,watermelon
41.8,51.6,41.0,19.5,61.5,5.61,97.7,pigeonpeas
118.8,51.8,111.4,32.1,90.0,6.63,172.9,banana
77.3,61.6,97.8,25.6,54.4,6.33,42.1,muskmelon
92.9,61.7,68.8,21.6,87.1,5.9,223.9,rice
64.2,44.1,64.2,22.8,63.3,6.07,191.6,mango
43.5,55.3,35.2,25.8,65.4,6.13,75.3,mungbean
33.8,56.8,34.0,23.1,67.7,6.52,84.3,mungbean
30.2,42.3,34.0,16.7,50.1,6.67,52.8,lentil
62.2,51.2,96.5,25.1,79.1,6.67,68.4,watermelon
63.0,42.0,70.2,22.2,69.9,5.85,140.5,orange
30.7,46.5,31.2,27.0,62.4,6.11,61.9,pigeonpeas
79.6,58.6,89.1,27.7,55.9,6.84,46.8,muskmelon
76.6,35.5,75.3,25.2,57.9,6.24,121.2,orange
103.1,50.0,103.7,28.2,80.3,6.46,166.0,banana
69.1,49.1,99.4,30.8,64.5,6.82,63.3,watermelon
95.6,52.8,50.2,27.5,74.9,6.71,80.0,maize
84.1,58.9,92.3,22.7,68.5,6.52,139.7,papaya
63.8,21.3,91.4,23.8,83.0,6.13,210.9,coconut
93.1,51.0,70.7,25.2,88.9,6.01,189.0,rice
29.4,42.5,47.5,31.2,74.5,7.19,72.1,mungbean
28.1,37.1,38.6,16.5,51.9,6.85,59.6,lentil
60.1,23.3,60.6,30.8,71.1,6.7,186.1,mango
105.8,63.5,77.0,31.7,58.6,7.07,120.8,cotton
38.7,53.0,40.2,24.7,63.2,6.29,82.9,blackgram
14.4,33.1,29.3,37.0,43.7,7.26,50.9,mothbeans
57.1,29.7,116.0,33.8,85.3,6.4,223.8,coconut
72.9,41.5,88.9,21.3,73.4,5.58,193.6,coffee
104.8,50.2,92.1,26.3,77.4,6.31,150.9,papaya
14.2,45.4,30.5,24.6,58.2,5.95,102.2,pigeonpeas
34.4,51.4,38.1,24.2,50.2,6.68,54.0,pigeonpeas
73.0,57.5,34.3,22.2,59.5,6.82,110.9,wheat
117.3,41.8,100.4,26.5,84.5,6.58,139.9,banana
25.3,59.0,31.0,23.0,56.5,6.32,59.2,chickpea
93.7,68.5,115.5,28.7,66.6,6.33,208.6,papaya
34.2,48.5,40.5,30.5,70.9,6.15,94.9,blackgram
37.3,41.1,35.7,36.8,50.6,6.78,80.0,pigeonpeas
137.4,60.9,77.0,36.8,85.5,6.57,258.5,jute
77.1,43.3,37.4,15.8,70.6,6.63,98.3,wheat
68.1,34.8,35.4,14.6,59.8,7.2,54.3,wheat
26.9,29.8,22.1,38.2,41.0,6.62,33.2,mothbeans
112.1,61.5,51.9,28.1,80.2,6.27,213.9,jute
39.3,41.9,31.1,26.1,59.3,5.88,70.0,mungbean
65.1,39.3,111.6,25.3,79.5,5.86,138.7,coconut
63.9,31.8,67.7,19.9,52.2,6.09,148.6,apple
40.4,44.3,49.2,32.7,65.7,7.41,67.1,mungbean
111.0,56.0,95.9,31.0,64.0,7.06,190.8,papaya
103.5,47.2,111.3,29.0,78.7,6.03,173.7,banana
88.2,55.8,100.1,23.8,78.0,5.66,221.8,coffee
72.6,22.6,107.7,31.8,90.1,5.57,199.5,coconut
76.6,52.0,108.0,25.4,81.5,5.54,252.0,coffee
24.2,53.9,31.8,20.9,55.2,7.09,49.1,chickpea
74.0,53.8,70.5,22.5,75.5,4.95,232.4,coffee
24.2,29.7,16.6,26.6,36.7,7.9,39.2,mothbeans
66.7,32.7,63.1,33.5,60.5,6.64,114.9,mango
36.2,52.8,40.0,27.2,60.7,6.07,88.9,pigeonpeas
25.0,51.4,25.1,20.6,46.3,6.16,62.9,chickpea
89.3,64.0,86.1,32.7,73.9,6.63,74.9,watermelon
55.7,29.0,66.0,14.3,79.5,6.8,137.6,apple
18.1,39.3,42.3,21.2,43.7,6.27,62.4,pigeonpeas
83.6,50.6,87.8,27.0,61.9,6.43,42.5,muskmelon
97.3,42.3,118.1,30.8,83.2,6.22,164.9,papaya
89.5,56.3,42.5,17.2,69.7,6.39,72.0,wheat
102.7,57.4,57.2,25.4,62.5,5.85,94.0,maize
36.9,69.6,50.4,22.9,74.9,6.08,105.3,kidneybeans
77.0,38.3,66.7,26.2,58.8,6.57,90.0,grapes
84.0,46.7,75.8,30.7,65.2,6.96,107.9,orange
53.4,35.4,80.8,35.1,50.5,7.19,146.4,mango
82.1,45.5,31.0,15.2,57.7,7.3,93.0,wheat
56.8,46.4,40.5,25.4,65.0,6.45,67.9,pomegranate
25.0,51.9,36.9,28.1,59.7,6.09,103.6,pigeonpeas
84.1,44.1,119.5,27.5,76.7,6.04,214.0,coconut
52.8,34.4,55.9,34.3,67.6,6.8,133.8,pomegranate
64.0,34.8,91.8,20.1,77.3,5.32,220.0,coffee
22.5,49.8,35.1,25.1,55.3,6.94,63.2,lentil
33.3,45.8,32.3,19.0,55.6,6.83,42.7,chickpea
48.1,45.0,68.7,28.2,47.9,6.33,102.5,pomegranate
108.0,60.1,50.0,29.7,80.8,6.32,167.5,rice
14.8,28.9,16.0,32.1,51.9,6.88,43.2,mothbeans
79.8,55.2,80.2,33.7,63.8,6.61,57.7,muskmelon
57.4,28.5,69.6,33.6,39.0,7.55,96.5,pomegranate
93.3,55.3,63.3,35.3,82.1,7.08,218.5,jute
68.1,55.7,39.8,18.2,56.4,7.2,57.7,wheat
64.4,51.7,83.0,24.6,61.6,5.92,67.9,muskmelon
83.7,55.9,34.1,17.8,61.0,6.59,75.5,wheat
90.0,44.2,53.8,33.6,62.1,6.34,116.6,maize
42.9,41.8,125.9,24.9,76.2,6.32,211.5,coconut
56.2,54.7,91.4,24.9,57.2,6.62,35.5,muskmelon
25.7,43.6,37.5,29.1,72.7,6.83,79.8,mungbean
129.1,38.0,91.5,29.7,48.0,6.91,92.1,cotton
87.6,26.1,126.3,33.4,81.3,6.53,225.6,coconut
85.5,35.9,55.0,23.8,67.5,6.54,120.6,maize
85.0,51.5,62.6,29.0,61.9,6.09,90.1,maize
73.1,61.5,98.9,28.8,58.3,6.27,35.7,muskmelon
77.9,35.2,71.4,28.1,57.9,6.74,97.5,grapes
25.0,43.2,28.6,28.3,50.4,6.22,89.6,pigeonpeas
134.8,50.2,72.0,25.3,76.9,6.77,129.1,banana
91.3,42.0,93.3,26.2,54.2,7.51,81.1,cotton
33.1,38.6,15.5,33.2,28.5,7.56,53.1,mothbeans
133.6,60.4,89.9,31.6,52.1,6.35,103.4,cotton
85.0,48.7,49.8,30.2,57.9,6.89,54.0,maize
36.1,46.9,25.6,18.8,53.5,6.63,77.4,chickpea
61.7,58.0,60.3,27.1,62.8,6.25,180.0,orange
67.7,60.6,88.4,27.8,63.0,6.47,62.7,watermelon
107.7,41.9,100.9,26.3,81.4,6.75,176.0,banana
127.5,53.2,102.5,27.2,96.6,6.27,199.5,banana
115.1,58.6,74.2,33.4,84.9,6.19,248.7,jute
45.8,31.1,43.7,15.1,56.8,6.69,161.0,apple
134.3,82.5,52.7,26.8,88.0,6.92,203.5,jute
38.1,44.0,26.5,16.9,53.2,6.98,90.7,chickpea
69.2,38.1,108.1,22.0,74.6,5.7,243.6,coffee
58.8,34.9,56.3,17.2,60.7,5.68,155.8,apple
71.8,42.1,87.2,25.1,42.8,6.96,77.3,grapes
73.1,26.3,73.8,28.7,39.5,7.25,127.9,pomegranate
50.9,41.0,68.7,30.6,60.9,7.34,99.9,mango
149.2,44.8,45.0,29.5,83.5,6.11,200.3,rice
63.8,32.5,49.3,24.6,57.3,7.15,71.9,pomegranate
101.1,57.6,63.3,23.1,77.4,6.56,93.2,maize
53.2,35.3,64.6,28.8,64.5,6.26,165.2,mango
82.0,32.0,106.5,29.8,87.1,6.89,230.1,coconut
127.6,53.2,86.9,25.4,54.9,6.94,74.5,cotton
74.6,35.6,61.7,31.5,42.8,6.99,122.4,mango
115.0,45.0,48.6,22.5,64.4,6.85,98.0,maize
79.7,47.4,95.0,26.9,68.8,5.72,223.2,coffee
108.7,51.0,48.0,19.8,69.0,5.87,99.7,maize
99.9,62.7,51.9,36.0,82.6,6.3,250.8,jute
26.8,18.6,16.0,33.3,35.4,7.21,37.8,mothbeans
91.0,63.4,87.1,29.2,62.8,6.85,91.8,cotton
15.9,28.8,30.5,31.3,47.1,7.56,61.5,mothbeans
64.3,20.5,67.9,23.8,54.8,6.8,129.7,mango
70.5,60.2,102.3,25.4,62.7,6.44,48.8,watermelon
58.9,56.6,97.9,22.1,57.2,6.44,53.4,muskmelon
26.3,53.3,27.4,19.0,56.1,6.84,44.6,chickpea
32.2,52.7,35.6,28.5,60.8,6.39,93.0,pigeonpeas
57.5,31.3,49.4,27.5,63.3,6.48,141.9,mango
68.5,47.2,76.4,22.5,67.3,6.88,142.6,orange
36.0,55.8,27.2,29.0,52.5,6.81,51.5,chickpea
115.1,51.4,83.4,39.2,52.2,6.45,97.1,cotton
92.8,47.7,123.7,22.1,75.5,5.05,169.4,coffee
97.9,61.5,71.4,27.9,87.1,6.56,193.7,rice
109.8,60.0,85.0,29.6,79.7,6.82,153.2,papaya
58.3,65.2,89.1,29.1,59.9,6.34,50.2,muskmelon
73.4,33.2,57.9,36.0,65.6,5.91,78.0,mango
119.1,42.3,107.0,27.6,79.5,6.44,159.3,banana
60.3,31.9,61.3,32.6,65.7,6.41,97.0,mango
102.3,70.2,53.0,24.2,90.3,6.15,295.7,rice
34.7,53.7,33.9,23.1,57.9,6.28,102.4,pigeonpeas
82.1,54.2,66.4,25.2,86.8,6.26,199.4,rice
66.8,53.3,96.2,27.2,69.1,6.53,56.8,muskmelon
32.0,43.2,38.4,26.2,74.8,6.73,78.7,mungbean
49.2,41.7,66.3,25.8,61.4,7.2,98.1,pomegranate
81.1,49.5,86.9,27.1,67.7,5.84,247.7,coffee
27.1,68.7,49.0,20.5,66.6,7.0,85.2,kidneybeans
110.0,42.7,76.7,26.4,90.9,6.24,192.7,banana
67.4,47.4,79.4,26.5,55.2,7.15,71.3,pomegranate
32.7,43.5,27.4,30.7,61.5,6.39,93.1,blackgram
63.5,42.5,66.0,32.0,60.5,6.86,87.0,grapes
53.7,42.7,62.8,30.8,39.5,7.32,75.9,pomegranate
19.6,42.4,40.6,17.6,46.7,6.49,27.0,lentil
115.3,50.8,70.8,27.0,59.0,5.97,112.0,cotton
78.0,51.9,70.8,20.1,87.2,5.52,242.5,coffee
19.6,31.0,22.3,16.3,53.6,6.89,47.2,lentil
105.4,45.5,56.2,26.1,77.6,6.59,95.9,maize
79.4,48.6,86.2,30.7,53.9,6.9,74.6,grapes
105.4,54.7,82.8,27.7,74.1,6.38,150.4,papaya
67.5,33.8,57.0,28.1,65.6,6.54,146.7,mango
61.5,45.1,82.2,29.7,63.5,6.84,49.4,watermelon
101.5,45.8,87.2,31.0,73.3,6.52,169.7,papaya
86.6,51.9,75.9,26.8,80.3,6.25,226.2,rice
112.4,61.6,68.6,30.4,83.6,5.83,231.5,jute
55.8,29.6,62.1,22.7,59.5,6.28,138.8,apple
38.2,50.0,27.6,31.1,53.7,6.66,100.8,pigeonpeas
98.7,46.5,93.4,27.8,90.1,6.05,108.0,banana
40.2,28.0,75.5,32.3,62.6,6.37,102.8,mango
64.6,34.4,61.1,27.7,53.7,6.83,83.5,pomegranate
75.7,33.0,111.8,31.0,86.2,6.05,188.9,coconut
113.7,44.8,81.4,30.9,84.5,6.29,196.7,banana
88.2,57.7,89.2,30.5,53.5,6.74,64.5,muskmelon
128.8,50.6,95.6,32.6,64.8,5.93,82.6,cotton
146.1,66.0,54.2,31.1,86.3,6.42,185.8,jute
40.5,35.4,66.1,10.4,63.6,6.04,163.7,apple
55.2,54.6,77.0,23.3,70.7,6.51,110.4,orange
74.3,47.4,40.7,17.7,51.4,6.2,104.7,wheat
71.3,39.1,62.5,34.1,55.8,6.94,119.2,mango
106.1,53.1,69.0,35.7,86.9,6.4,182.9,jute
26.2,46.1,37.3,27.9,72.6,6.97,80.3,mungbean
85.8,45.0,94.0,29.2,49.6,6.42,91.9,grapes
91.8,62.2,41.9,20.9,58.7,6.36,58.7,maize
67.2,46.9,77.0,27.0,68.7,6.05,54.0,muskmelon
117.2,57.6,74.7,23.2,56.2,6.37,78.3,cotton
72.3,49.5,90.9,17.3,81.0,5.86,242.2,coffee
23.0,24.0,13.5,31.6,52.7,6.53,51.1,mothbeans
108.9,46.7,72.9,26.1,57.6,6.67,86.7,cotton
66.9,44.6,43.2,16.7,60.8,6.72,98.0,wheat
107.9,51.1,53.5,27.3,81.5,5.8,265.2,rice
52.9,48.6,82.7,32.0,51.2,6.76,86.2,pomegranate
111.5,54.8,118.8,29.6,79.2,6.87,174.1,banana
31.3,47.3,36.8,27.6,52.4,6.49,77.4,mungbean
45.6,34.3,41.1,35.9,53.8,6.02,89.4,mango
22.5,49.7,23.8,21.5,67.0,6.65,109.5,pigeonpeas
33.1,23.1,17.0,25.7,39.5,7.07,53.9,mothbeans
70.6,44.2,29.5,13.5,62.0,7.19,95.4,wheat
94.5,42.9,40.3,22.5,64.1,6.88,69.4,wheat
30.2,52.7,23.3,17.9,50.6,7.31,66.1,chickpea
106.0,51.0,118.9,30.0,82.5,6.55,181.3,banana
87.3,52.3,95.9,21.4,71.7,5.64,196.0,coffee
111.4,59.6,51.7,32.9,83.3,6.96,216.1,jute
132.1,72.1,75.2,29.4,84.3,6.3,236.3,rice
142.0,70.3,58.0,31.7,90.5,6.23,218.8,jute
61.2,39.1,62.9,19.8,73.2,6.07,164.3,apple
108.0,57.7,75.5,28.9,57.9,6.79,75.8,cotton
72.5,38.1,95.5,28.5,57.6,6.85,76.8,grapes
26.4,53.6,40.2,26.9,75.0,6.55,77.1,blackgram
121.1,56.3,61.3,33.6,79.9,6.35,202.3,jute
64.4,39.6,65.7,23.9,65.8,6.81,99.2,mango
54.6,39.0,57.2,36.5,62.0,6.92,136.9,mango
120.4,53.4,114.3,25.7,83.8,6.16,125.8,banana
48.6,47.4,71.3,28.3,43.4,5.93,98.7,pomegranate
112.2,55.0,109.9,30.1,84.1,7.16,172.7,papaya
30.4,45.7,29.0,17.7,50.6,6.62,30.1,lentil
32.7,41.7,36.9,13.7,59.6,6.69,60.5,lentil
122.0,52.1,107.8,23.7,71.1,6.68,141.9,papaya
23.0,66.0,32.7,22.8,63.5,6.05,83.8,pigeonpeas
63.4,37.0,63.2,31.9,57.7,7.04,149.3,mango
74.7,61.5,100.1,17.3,64.2,5.5,276.1,coffee
36.6,33.1,37.2,35.2,61.3,6.71,79.0,mungbean
113.5,58.9,90.4,31.6,76.9,6.48,124.6,papaya
88.6,45.3,36.2,17.8,54.1,5.98,80.1,wheat
43.0,46.2,38.5,30.5,69.1,7.03,63.8,mungbean
91.8,64.3,82.4,24.6,76.2,6.49,170.3,papaya
60.2,53.5,57.2,27.3,69.8,6.68,117.4,orange
62.8,42.5,62.9,20.1,71.9,6.54,158.9,apple
58.9,35.9,62.0,22.8,55.6,6.86,150.4,mango
51.2,36.5,66.9,30.9,63.2,6.3,155.0,mango
64.2,37.7,81.4,31.5,57.9,6.99,81.4,grapes
64.7,31.8,71.6,28.3,59.3,5.93,122.0,mango
32.7,55.6,22.5,31.2,79.2,6.77,79.3,mungbean
112.7,64.7,108.7,32.2,77.3,6.74,173.2,banana
74.6,39.3,78.6,30.7,92.7,6.45,183.6,coconut
86.7,43.6,72.9,26.0,88.2,5.42,256.4,coffee
118.5,48.9,58.6,32.9,81.4,6.72,233.4,jute
33.8,41.0,36.3,24.4,43.4,5.85,79.1,pigeonpeas
109.6,41.0,95.4,27.2,68.6,6.61,195.2,papaya
79.5,49.2,81.8,26.0,58.6,7.24,64.9,grapes
110.3,64.2,53.3,24.3,85.6,6.43,303.3,rice
94.4,60.8,64.0,22.0,86.1,6.11,238.8,rice
121.5,56.5,80.5,32.9,80.6,6.41,126.5,papaya
107.8,43.9,90.4,34.5,64.0,6.3,49.0,muskmelon
128.0,52.4,71.4,24.2,85.7,6.06,213.1,rice
40.0,65.4,24.3,27.2,50.1,7.18,87.7,pigeonpeas
87.5,50.3,30.5,17.7,48.7,6.92,103.7,wheat
80.6,53.6,89.7,28.8,69.6,6.88,50.6,watermelon
74.0,42.4,90.8,29.2,55.6,6.78,83.5,grapes
88.7,41.6,53.5,24.4,69.0,6.22,75.6,maize
76.4,41.0,37.7,27.8,71.9,6.73,84.7,maize
82.3,79.4,83.2,32.2,63.5,6.97,45.6,watermelon
38.6,41.3,112.3,38.9,48.8,7.3,72.2,grapes
121.5,55.2,47.4,35.5,79.7,6.3,259.4,jute
44.2,71.5,40.4,27.3,78.3,6.62,98.7,blackgram
33.2,40.3,23.8,22.8,49.7,6.15,67.6,lentil
63.1,44.7,47.2,21.8,69.0,6.62,130.4,pomegranate
105.0,61.1,101.3,25.0,50.0,6.44,101.0,cotton
77.7,29.2,82.0,26.3,81.2,6.04,225.9,coconut
29.6,25.2,20.2,30.8,34.0,6.86,38.1,mothbeans
19.7,67.5,36.7,19.2,69.8,6.41,89.6,kidneybeans
82.1,40.4,71.9,28.3,64.9,5.48,147.6,orange
102.1,54.3,53.1,28.0,90.5,6.3,202.3,rice
30.1,58.1,42.5,20.1,56.3,6.15,87.0,kidneybeans
15.5,40.3,26.3,29.8,65.4,6.02,85.8,mungbean
76.5,40.2,64.9,15.3,63.5,6.62,149.6,apple
18.3,30.0,34.2,27.4,33.3,6.81,42.5,mothbeans
132.0,37.0,38.4,13.4,63.8,6.42,98.8,wheat
66.7,47.4,88.9,23.5,80.0,5.85,210.4,coffee
29.0,45.3,33.2,24.7,69.4,6.81,67.0,mungbean
112.2,63.2,54.0,21.4,79.5,5.95,187.2,rice
71.5,22.2,119.1,32.3,80.7,6.45,198.6,coconut
116.0,48.9,75.9,30.3,61.2,7.01,118.2,cotton
89.5,55.8,44.7,26.4,66.7,6.35,97.7,maize
109.7,39.6,54.6,21.8,67.3,5.83,87.3,maize
64.2,38.9,129.7,25.5,82.8,6.33,169.0,coconut
13.5,53.7,41.7,17.5,50.1,5.88,55.2,chickpea
72.1,57.1,43.5,13.8,62.0,6.53,88.3,wheat
109.1,53.8,33.8,17.0,66.7,6.6,95.6,wheat
107.4,64.6,71.7,29.7,61.0,6.51,85.3,cotton
84.1,58.6,75.2,25.0,70.4,6.41,116.6,orange
23.1,32.4,35.3,16.8,55.4,7.43,38.4,lentil
79.5,59.1,66.1,25.7,62.5,7.06,81.1,cotton
80.8,51.3,83.1,26.0,73.5,6.71,99.7,papaya
37.2,46.3,33.3,24.8,63.7,6.33,67.9,mungbean
23.6,48.2,33.2,20.8,33.2,6.99,54.8,lentil
69.2,69.7,106.5,31.5,57.1,6.25,61.5,watermelon
123.3,39.3,115.2,30.3,76.6,6.52,163.3,banana
66.4,39.5,94.7,22.4,78.2,5.7,220.4,coffee
107.7,40.8,35.4,27.0,71.1,6.47,99.7,maize
28.2,52.4,36.1,29.6,57.3,6.42,80.4,mungbean
118.8,43.1,64.1,27.9,79.8,5.99,168.8,rice
102.5,48.3,119.0,25.8,80.4,5.87,166.9,banana
70.0,54.1,102.5,33.3,68.0,6.04,53.7,muskmelon
40.6,48.6,20.4,23.3,68.0,6.13,93.8,pigeonpeas
93.0,48.5,72.2,31.4,86.2,6.5,210.9,jute
40.3,47.9,43.4,30.8,75.8,7.03,79.7,blackgram
97.0,36.5,29.1,21.1,58.7,7.27,80.5,wheat
115.4,66.3,117.7,26.9,84.7,6.51,228.2,banana
108.4,44.1,45.9,22.3,79.1,5.68,93.8,maize
100.6,58.2,92.9,34.1,60.2,6.65,48.0,muskmelon
100.1,54.1,75.9,25.6,52.7,7.96,94.6,cotton
90.9,52.6,122.0,29.9,71.5,6.46,156.1,banana
103.0,35.7,48.8,23.7,67.5,6.42,109.4,maize
78.3,41.6,105.8,29.8,77.7,5.69,199.4,coconut
98.9,48.9,75.5,31.7,55.2,7.01,112.9,cotton
70.8,48.4,104.4,30.4,59.2,6.04,31.5,muskmelon
62.9,35.2,65.3,37.7,67.3,6.33,112.4,mango
114.6,50.2,45.5,13.9,60.4,7.65,75.1,wheat
104.0,41.5,41.9,17.2,58.7,6.97,78.4,wheat
22.4,47.9,37.2,25.2,46.8,5.79,136.7,pigeonpeas
65.0,52.4,81.0,31.1,58.7,6.63,52.9,muskmelon
73.0,38.2,83.9,31.7,47.4,6.41,102.1,grapes
28.5,33.8,27.7,17.5,55.1,7.33,59.4,chickpea
57.7,53.5,86.0,28.7,68.2,7.3,56.8,grapes
69.4,41.6,79.6,27.3,52.2,6.67,96.6,pomegranate
54.0,38.8,40.1,17.1,58.5,6.22,86.2,wheat
38.0,46.4,35.3,29.3,60.2,6.38,87.6,mungbean
90.7,56.3,51.0,30.3,61.9,5.89,94.0,maize
118.8,53.5,61.8,28.4,79.3,5.84,227.5,rice
126.1,48.5,52.5,33.2,83.6,6.43,235.6,jute
57.9,39.5,81.0,25.8,59.9,6.49,105.3,grapes
40.8,58.0,50.8,24.8,67.0,6.43,113.8,kidneybeans
48.8,33.9,100.0,23.8,56.6,6.82,121.0,grapes
65.5,43.1,63.4,31.1,78.8,6.41,209.4,mango
83.2,49.1,72.0,29.2,57.8,7.15,126.5,orange
31.3,33.4,25.4,19.2,50.2,6.88,57.4,lentil
78.6,53.7,109.2,32.7,87.9,6.31,133.5,banana
26.3,59.2,34.4,20.4,66.5,6.84,96.2,kidneybeans
64.6,60.1,92.7,27.6,63.2,7.13,172.1,orange
33.1,40.4,35.8,29.1,67.3,6.49,64.9,blackgram
