N,P,K,temperature,humidity,ph,rainfall,crop
45.9,54.2,34.9,28.7,78.2,6.77,1127.3,blackgram
26.2,51.7,47.7,33.0,73.0,6.8,827.7,blackgram
68.6,36.0,52.1,29.2,50.9,6.7,1162.6,pomegranate
136.1,50.7,66.3,30.3,72.2,6.76,953.6,cotton
38.9,57.6,31.3,26.5,71.3,6.76,961.8,blackgram
94.4,48.5,95.6,28.7,73.9,6.54,1514.4,papaya
21.3,53.9,28.0,24.2,60.1,7.21,1295.5,pigeonpeas
75.4,57.4,40.1,13.4,71.5,6.85,1368.6,wheat
49.7,45.6,74.6,28.1,69.7,6.59,2587.3,mango
99.9,49.6,43.8,21.1,84.2,6.01,3103.4,rice
69.9,44.5,65.2,29.1,56.6,6.39,1000.5,grapes
58.5,38.8,53.6,17.5,65.7,5.68,1924.0,apple
125.5,62.7,64.6,32.6,82.4,6.64,2490.1,jute
71.8,57.5,101.7,24.2,74.1,5.73,2649.2,coffee
28.3,35.4,43.3,35.2,45.2,6.53,1220.0,pigeonpeas
28.4,49.4,26.6,19.5,53.6,7.19,720.0,lentil
16.2,32.4,29.9,32.8,69.6,7.18,942.0,mungbean
101.2,54.0,85.8,26.0,75.4,6.14,3011.6,rice
14.2,19.2,18.7,34.0,29.2,7.48,636.5,mothbeans
29.6,59.7,25.4,27.2,64.2,6.68,1372.0,pigeonpeas
22.0,46.2,43.4,34.1,66.8,7.65,825.5,mungbean
27.0,36.8,26.4,25.5,55.5,6.83,1090.6,pigeonpeas
23.2,35.0,30.4,16.9,54.7,7.21,670.3,lentil
110.3,62.2,51.1,25.6,55.0,6.4,888.3,maize
49.9,41.8,131.4,28.4,87.2,6.07,2356.2,coconut
65.4,36.5,48.9,20.0,64.1,6.36,1510.5,apple
72.0,49.8,67.9,28.3,82.4,5.39,2723.7,rice
40.2,37.5,34.9,29.3,43.2,7.07,432.0,chickpea
113.6,56.0,123.6,31.6,87.9,6.62,1905.0,banana
129.7,59.5,64.1,32.1,87.1,6.45,2520.3,jute
42.9,20.5,47.5,33.1,58.4,6.64,1661.5,mango
61.7,32.9,80.3,22.8,52.9,6.37,1145.9,mango
16.8,41.0,21.9,24.2,33.2,6.67,885.9,lentil
56.4,37.0,84.6,23.9,66.8,6.95,1844.8,apple
69.3,45.8,36.5,20.2,65.3,6.82,1396.5,wheat
62.8,43.7,78.7,27.6,56.7,6.79,618.2,grapes
92.9,67.7,68.3,31.2,65.0,6.62,652.8,watermelon
35.8,48.3,35.0,21.4,49.6,7.96,593.2,chickpea
121.4,55.8,54.4,32.5,88.3,7.34,2515.7,jute
95.3,61.3,56.0,27.1,68.0,6.75,1316.9,maize
34.9,38.4,45.1,31.2,61.3,5.91,1007.3,blackgram
74.5,36.2,64.8,29.5,63.4,6.68,1931.5,mango
106.7,57.5,59.9,26.5,82.8,5.77,3104.7,rice
85.4,53.5,90.9,30.4,61.0,6.88,515.9,watermelon
115.0,55.5,71.9,28.2,50.2,6.88,1327.0,cotton
28.5,43.6,33.7,25.1,57.0,6.68,875.7,pigeonpeas
25.6,45.3,34.4,25.5,69.2,6.23,1032.1,pigeonpeas
45.5,49.1,48.5,27.8,69.5,6.67,1299.0,blackgram
82.4,51.3,33.9,16.6,73.3,6.54,1133.6,wheat
58.4,33.5,36.0,25.1,55.3,5.68,1324.2,mango
71.0,32.1,97.5,24.7,65.6,6.49,899.6,grapes
34.8,57.3,30.3,30.7,70.5,7.03,1088.7,blackgram
50.5,47.4,67.3,29.1,65.8,6.3,1291.2,mango
86.1,55.4,45.3,21.0,60.8,7.27,744.2,wheat
100.8,54.1,134.4,27.1,80.9,6.53,2354.0,banana
68.5,45.5,69.9,29.1,75.3,6.49,2224.2,mango
75.0,60.2,106.1,24.9,84.0,5.41,2627.5,coffee
33.2,19.5,24.6,34.8,44.1,7.6,273.2,mothbeans
38.6,51.9,39.8,34.6,63.7,6.99,1201.2,blackgram
70.1,46.9,65.4,30.1,61.1,5.84,1817.0,orange
36.7,48.6,33.1,16.5,54.6,6.77,746.5,lentil
75.8,61.8,84.4,27.3,57.9,6.1,407.3,muskmelon
86.6,55.3,34.7,13.7,57.0,6.87,1124.0,wheat
107.7,47.7,68.4,37.4,85.9,6.37,2527.7,jute
56.2,35.7,74.8,12.7,80.4,6.5,2065.9,apple
29.4,34.5,27.7,29.8,35.9,7.04,512.5,mothbeans
40.7,45.5,22.5,30.6,62.8,6.33,1102.1,blackgram
92.7,53.1,36.9,15.4,68.4,6.4,1455.7,wheat
106.5,50.2,69.3,28.4,82.6,6.67,898.7,maize
67.7,61.8,61.3,24.9,66.7,6.15,1716.3,orange
110.6,47.4,57.0,27.6,63.5,6.38,1114.7,maize
95.4,46.9,58.5,29.0,80.2,5.73,2421.9,rice
66.4,32.9,125.3,34.5,82.9,6.16,2561.9,coconut
125.4,47.3,76.5,33.2,68.9,7.0,1461.0,cotton
43.8,53.6,73.2,25.6,46.7,7.27,1155.9,pomegranate
92.1,66.2,98.4,27.9,70.1,6.14,1341.4,papaya
28.2,36.4,33.9,23.5,61.5,6.35,667.9,lentil
109.9,60.3,41.5,27.8,67.6,5.94,1071.4,maize
74.2,32.9,53.1,32.9,64.8,6.73,1941.9,mango
33.5,37.1,34.7,15.2,49.4,6.41,711.2,lentil
63.6,34.5,50.8,24.4,59.3,6.77,860.3,pomegranate
66.3,33.2,36.0,30.6,56.5,6.92,2329.7,mango
34.5,79.1,52.5,26.5,60.2,6.13,915.9,kidneybeans
56.1,27.7,124.0,27.3,89.4,6.16,2990.2,coconut
27.5,42.5,40.7,28.0,64.5,6.56,760.0,mungbean
110.3,44.4,53.2,23.5,64.8,7.01,1090.1,maize
101.6,52.6,84.3,24.3,54.2,6.56,1244.7,cotton
119.7,53.1,55.7,26.3,73.5,6.69,1041.5,maize
142.0,53.0,83.2,29.5,49.4,6.93,1004.9,cotton
119.6,49.3,63.1,32.9,82.0,6.46,2827.4,jute
91.1,37.7,95.4,27.8,70.1,6.24,1726.7,orange
91.0,58.9,88.3,24.9,73.2,6.64,1970.3,papaya
77.5,42.0,85.8,27.4,84.8,5.41,2976.0,coffee
71.8,42.9,81.9,22.2,76.1,5.96,3000.2,coffee
117.2,48.9,54.7,27.1,79.3,6.02,2901.3,rice
74.4,41.5,69.6,23.0,65.5,5.54,1423.8,orange
40.5,37.8,32.7,18.9,61.3,7.0,620.4,lentil
70.5,39.4,84.7,25.0,72.1,5.96,1600.3,papaya
103.6,50.4,46.7,20.0,62.6,7.04,965.0,wheat
63.5,30.3,67.8,10.7,64.3,6.2,1798.1,apple
120.6,48.6,89.7,31.5,79.0,6.94,1781.8,banana
71.6,42.8,126.2,28.0,88.6,6.02,2662.6,coconut
64.5,31.8,60.5,9.5,76.1,6.35,1802.3,apple
70.8,49.2,83.1,29.0,61.8,5.89,1225.3,orange
10.2,33.5,31.9,31.8,44.2,6.47,529.2,mothbeans
86.9,60.0,38.2,21.3,64.7,7.28,823.7,wheat
58.3,45.4,59.5,16.0,64.3,6.43,1444.4,apple
67.9,42.4,63.3,25.2,68.4,6.26,1272.7,apple
42.8,51.5,35.5,28.3,80.1,5.88,1040.1,blackgram
98.3,47.4,92.2,33.3,49.6,7.09,1123.5,cotton
57.5,33.3,66.6,30.4,53.4,6.88,1677.5,mango
89.9,44.5,69.6,23.9,65.2,6.7,1919.4,orange
126.7,44.2,45.1,24.8,72.3,6.45,1244.7,maize
52.6,44.0,88.6,25.5,84.3,5.4,3559.8,coffee
68.0,38.3,56.5,30.2,58.1,6.46,1508.6,mango
34.9,78.0,52.3,24.3,58.3,6.15,1066.3,kidneybeans
77.0,68.8,68.1,27.5,74.6,6.24,836.2,watermelon
38.1,55.8,42.7,21.4,49.9,7.15,695.8,chickpea
35.9,76.2,50.8,23.6,70.8,6.8,1224.6,kidneybeans
71.1,38.0,56.9,27.2,63.8,7.02,1197.4,pomegranate
100.0,57.0,93.0,30.2,58.0,6.4,1043.1,cotton
26.3,51.2,28.8,27.9,72.2,6.9,1383.0,blackgram
28.6,62.9,35.4,20.6,53.5,6.38,910.2,chickpea
59.9,31.3,84.8,23.6,65.0,7.02,807.3,grapes
90.2,60.9,117.6,29.5,78.8,6.73,2074.1,banana
99.7,50.8,84.1,30.0,58.3,6.48,706.0,watermelon
21.4,33.6,26.5,33.4,49.3,6.56,351.4,mothbeans
54.7,38.9,88.4,22.6,54.7,7.21,1153.5,grapes
76.3,41.6,91.1,22.4,85.6,5.66,2039.0,coffee
57.6,28.7,56.5,18.1,63.4,7.02,1445.0,apple
123.9,48.6,56.8,24.9,91.4,5.78,2807.8,rice
126.3,61.8,130.5,27.2,77.9,6.35,2256.9,banana
27.7,51.6,36.7,32.7,74.0,6.41,1024.7,blackgram
99.9,64.6,79.4,23.3,78.5,7.34,1650.7,papaya
64.3,45.9,82.9,27.7,78.0,5.7,1969.2,coffee
117.6,44.2,42.0,28.0,84.6,6.16,2978.4,rice
44.2,63.1,30.1,18.8,57.2,6.34,646.7,chickpea
62.9,46.9,98.5,21.3,80.6,5.92,2496.2,coffee
92.9,55.5,98.1,32.1,52.3,6.34,1245.5,cotton
103.7,51.5,33.4,29.4,73.3,6.82,1442.9,maize
90.2,54.3,40.9,31.2,85.7,6.48,2602.3,rice
54.0,46.4,32.5,18.2,49.8,6.8,715.0,wheat
63.5,44.2,66.1,25.4,49.8,7.19,1444.3,pomegranate
68.1,50.8,76.3,24.3,68.4,6.28,1831.2,orange
69.0,45.5,29.8,17.3,65.5,6.88,941.9,wheat
31.1,38.4,43.0,27.1,58.0,6.74,1273.8,pigeonpeas
93.5,45.8,92.2,32.2,81.3,6.66,2571.4,papaya
90.2,44.6,76.7,28.1,86.1,6.14,2905.0,jute
36.6,32.3,23.3,22.3,56.1,7.0,894.6,chickpea
102.1,49.5,50.7,22.0,67.7,6.21,1348.7,maize
53.0,34.8,122.2,28.3,91.2,6.8,2044.6,coconut
28.7,40.2,36.6,24.7,69.1,6.44,737.6,blackgram
101.8,60.2,61.5,26.3,85.2,5.39,2385.0,rice
72.6,39.4,60.0,22.9,61.2,6.93,1850.9,apple
87.1,63.6,39.8,23.5,66.7,7.12,1128.3,maize
117.3,54.8,46.2,27.5,79.3,6.44,2940.2,rice
18.0,77.1,58.7,25.5,63.9,6.63,1156.7,kidneybeans
93.8,40.9,133.0,26.8,78.0,6.77,2484.9,banana
94.6,67.3,86.6,24.8,52.8,6.87,740.9,cotton
62.8,58.9,84.4,23.2,70.7,6.39,1484.4,orange
81.1,46.9,98.0,25.5,76.1,6.04,3432.8,coffee
128.5,63.7,76.7,31.5,64.6,5.88,859.2,cotton
53.6,35.3,66.0,29.6,50.5,6.26,1303.0,mango
54.7,41.8,132.6,32.2,76.0,6.49,2366.7,coconut
69.8,41.9,82.5,24.4,68.3,6.58,1623.7,orange
116.4,34.2,40.8,21.1,70.4,6.41,852.1,maize
38.8,42.7,33.2,28.3,47.7,7.16,767.4,chickpea
86.1,41.7,39.7,20.3,59.7,7.02,949.1,wheat
26.9,39.6,33.4,22.8,52.2,6.88,1025.8,pigeonpeas
84.5,41.9,122.7,33.6,83.5,6.6,2640.9,coconut
80.9,32.3,88.7,26.6,66.0,6.58,1173.2,grapes
107.1,56.1,46.3,25.5,82.4,6.58,2574.4,rice
40.6,44.9,55.9,16.8,66.5,6.16,1683.3,apple
107.3,58.8,59.4,25.0,91.7,6.29,2252.5,jute
45.0,47.5,97.1,24.9,74.3,5.51,2464.0,coffee
70.6,30.8,68.2,29.1,45.8,6.65,1849.6,mango
107.8,66.5,69.2,25.2,91.6,6.16,2835.0,rice
25.4,63.0,56.6,20.6,63.0,6.46,1282.4,kidneybeans
97.3,47.6,64.3,27.6,63.2,6.18,896.1,maize
84.2,54.6,64.4,26.8,79.3,6.7,927.0,maize
33.5,30.3,29.4,18.7,45.7,7.25,767.2,lentil
31.4,50.1,38.8,32.0,77.7,7.05,1182.5,blackgram
71.6,53.0,109.4,29.5,65.7,6.98,567.5,muskmelon
103.2,45.2,70.6,29.2,88.6,6.06,2125.8,rice
19.4,35.5,25.0,15.2,58.1,6.99,778.5,lentil
33.0,47.9,40.1,31.7,63.7,7.42,693.3,mungbean
70.0,42.4,50.4,17.4,72.6,6.46,1521.4,apple
91.4,46.4,60.4,22.0,74.1,5.98,1206.2,maize
97.2,54.4,113.3,28.0,81.2,6.55,2412.9,banana
99.0,40.8,40.2,18.3,69.8,6.63,990.2,wheat
87.8,54.6,65.5,30.2,66.7,6.5,548.5,muskmelon
39.1,36.8,24.5,35.1,61.1,6.18,1272.5,pigeonpeas
28.4,36.7,30.2,28.8,62.1,6.76,961.3,mungbean
107.2,52.9,53.8,29.9,71.5,5.73,1097.1,maize
72.8,55.1,82.8,36.8,75.4,6.49,1991.8,papaya
31.9,46.4,32.4,26.7,68.2,6.54,940.9,blackgram
73.8,62.3,38.1,14.4,62.6,6.48,1018.8,wheat
30.8,71.3,46.1,18.9,63.3,6.86,1319.1,kidneybeans
65.5,39.2,68.9,31.1,57.2,6.01,1748.8,mango
42.5,39.9,98.0,36.4,58.5,7.0,973.5,grapes
86.4,34.2,105.7,31.5,88.6,6.56,2714.4,coconut
119.2,56.0,84.8,30.5,68.6,6.78,1691.5,papaya
91.9,48.3,97.6,29.5,71.4,5.94,2119.8,papaya
29.1,46.3,34.0,26.9,78.6,6.67,989.3,blackgram
109.3,70.8,79.9,26.3,55.4,6.78,1015.6,cotton
29.9,66.5,39.1,18.3,75.3,6.72,1570.5,kidneybeans
84.8,63.3,76.6,29.2,70.4,6.81,1995.6,papaya
18.2,34.3,34.5,29.4,40.2,6.56,405.7,mothbeans
46.2,68.7,43.3,20.9,67.7,6.15,1476.9,kidneybeans
114.9,54.9,50.2,25.2,90.0,5.86,3005.8,rice
32.0,42.9,25.8,19.1,52.8,6.61,845.4,lentil
96.6,51.2,75.3,30.1,96.6,6.7,2536.8,jute
88.2,57.4,115.2,29.2,75.0,6.21,1563.9,papaya
37.4,42.3,32.8,26.6,61.3,6.47,917.4,pigeonpeas
23.7,38.4,39.5,26.1,56.1,6.74,594.0,mungbean
42.5,45.6,26.7,35.8,73.4,7.48,899.2,blackgram
107.7,55.2,97.9,34.0,69.6,6.49,2527.0,papaya
26.9,44.8,31.5,17.7,50.4,6.66,1056.0,lentil
88.1,53.3,41.4,26.1,65.0,6.45,1165.4,maize
36.7,29.7,31.6,23.1,64.4,7.26,1118.2,pigeonpeas
30.9,54.3,35.7,19.6,43.7,6.71,812.6,chickpea
85.0,52.1,93.1,20.9,76.9,5.84,2429.6,coffee
100.2,66.1,75.0,35.1,59.8,6.3,950.1,cotton
33.2,52.6,22.5,25.0,62.7,6.08,1074.4,pigeonpeas
32.7,28.3,42.7,30.1,63.9,6.34,1335.0,pigeonpeas
91.1,45.8,105.7,30.0,87.5,6.08,2058.4,banana
54.9,52.9,84.5,20.9,69.7,6.68,479.3,muskmelon
105.1,68.0,114.6,24.5,75.5,6.26,2634.6,banana
35.5,34.6,36.7,26.7,51.5,7.01,889.5,chickpea
53.0,39.1,40.4,24.9,65.1,6.23,1722.6,mango
28.2,50.0,38.6,28.9,72.2,6.1,1019.1,mungbean
57.0,34.5,75.2,31.6,68.0,6.43,1153.4,pomegranate
60.1,38.4,64.8,27.9,66.6,6.42,1624.5,mango
109.6,58.0,53.2,26.1,87.3,6.2,2170.2,rice
96.6,35.8,78.5,20.0,77.1,5.34,2359.5,coffee
104.0,48.2,86.6,28.2,79.8,6.71,1581.7,papaya
88.1,52.5,104.7,24.0,66.0,5.41,2612.0,coffee
99.4,41.6,75.8,35.5,80.7,6.74,2598.6,jute
33.3,59.4,35.6,27.4,60.8,6.16,757.8,mungbean
128.3,58.3,77.6,30.5,58.3,7.4,1108.4,cotton
49.3,60.2,40.6,22.6,62.6,6.34,920.7,kidneybeans
55.4,42.8,56.2,20.0,52.2,6.43,1604.6,apple
101.8,52.4,37.3,17.4,72.8,6.65,695.6,wheat
58.3,33.3,76.5,24.8,56.5,7.02,718.9,grapes
45.9,41.9,55.1,35.0,62.9,6.76,1487.3,mango
123.9,45.5,62.2,29.5,59.7,7.37,1312.9,cotton
51.0,45.9,84.8,28.1,65.4,6.96,1311.0,pomegranate
32.1,40.7,31.2,18.1,57.5,7.33,722.3,lentil
79.5,52.8,117.3,29.8,67.6,6.56,792.3,muskmelon
129.7,49.4,111.0,29.5,87.2,6.05,2033.5,banana
55.6,18.3,92.5,30.5,78.0,6.06,2136.9,coconut
78.4,57.0,52.8,26.8,62.4,5.47,1984.2,orange
82.4,56.8,97.6,31.1,60.1,6.85,514.1,muskmelon
69.5,52.6,56.1,26.3,53.1,6.7,1031.5,pomegranate
103.3,56.6,85.7,29.3,69.8,7.05,1349.6,cotton
87.3,42.3,59.5,26.5,69.9,6.4,1255.0,maize
65.9,40.4,127.0,31.0,84.8,6.27,2083.7,coconut
29.2,47.4,31.6,23.3,68.7,6.53,731.8,mungbean
81.4,46.6,75.2,25.4,72.8,5.39,1496.2,orange
94.8,61.5,80.0,22.8,54.3,6.76,1409.5,cotton
120.9,50.9,62.9,28.0,46.3,6.38,1009.2,cotton
81.9,52.8,97.3,19.5,75.0,5.26,2331.5,coffee
79.2,35.6,55.7,39.9,53.3,7.11,1099.2,pomegranate
14.0,42.1,40.4,28.8,61.6,6.96,905.3,mungbean
53.9,48.8,58.2,19.6,52.2,6.28,1855.1,apple
33.7,48.8,30.6,20.2,62.0,6.35,681.2,chickpea
72.0,61.2,74.1,26.4,77.3,5.96,2784.3,coffee
138.2,45.3,64.8,35.1,78.4,5.91,2833.2,jute
23.9,62.9,49.3,22.6,66.2,7.11,1441.0,kidneybeans
42.0,45.3,32.1,29.9,66.0,6.82,1071.4,mungbean
49.5,36.6,130.5,26.9,92.3,6.54,3214.9,coconut
27.7,67.8,46.8,22.8,60.6,6.33,1328.8,kidneybeans
23.1,21.4,18.6,29.2,41.5,6.72,486.1,mothbeans
55.5,33.7,64.7,30.6,56.0,5.9,1610.2,mango
124.9,45.0,96.8,31.1,62.6,6.45,883.6,cotton
93.8,59.9,96.7,20.9,83.1,6.66,2176.4,papaya
46.6,47.3,83.9,28.6,84.7,5.39,2194.3,coconut
37.9,32.2,40.3,23.1,64.3,6.41,972.7,mungbean
30.9,41.2,38.4,21.8,69.9,6.82,1475.4,pigeonpeas
63.6,54.0,55.1,33.5,60.1,6.41,1203.3,mango
71.0,59.5,71.4,27.4,69.8,6.34,1612.2,orange
129.6,81.9,53.9,33.8,80.3,6.79,2958.3,jute
72.0,44.4,113.3,22.4,81.1,5.24,2731.8,coffee
93.6,43.9,32.1,18.9,66.4,7.09,1197.5,wheat
109.6,51.7,68.7,26.1,64.1,6.5,812.9,cotton
35.9,58.3,50.3,21.5,63.9,7.11,1162.8,kidneybeans
60.4,52.2,96.5,21.8,73.0,5.28,2429.2,coffee
46.9,48.9,60.3,30.0,58.4,7.32,1047.7,pomegranate
96.6,59.7,44.8,24.5,63.7,6.62,821.8,maize
26.3,60.3,34.8,30.3,67.7,6.93,1357.7,blackgram
71.2,51.9,104.5,28.0,60.3,6.1,757.7,watermelon
129.7,45.1,53.5,31.1,86.1,7.34,2879.1,jute
76.9,64.4,93.5,29.9,67.3,6.4,794.0,watermelon
134.4,51.7,83.7,30.2,45.5,6.42,1122.9,cotton
25.4,24.9,35.4,19.0,42.6,7.2,792.1,lentil
78.3,30.2,102.2,30.9,45.4,7.04,1135.6,grapes
67.9,34.8,136.7,28.2,87.9,6.44,3018.6,coconut
54.6,65.8,120.4,26.3,63.3,6.51,666.8,watermelon
78.4,57.2,89.6,26.7,61.3,6.83,766.0,muskmelon
43.9,49.2,34.8,22.5,48.5,6.95,1036.1,chickpea
17.7,22.7,32.1,31.8,34.3,7.74,413.1,mothbeans
61.8,31.9,58.2,32.5,59.3,6.51,2175.2,mango
39.4,59.6,39.8,27.7,72.1,6.79,1133.7,blackgram
124.1,54.4,64.7,23.6,91.6,5.78,2299.8,rice
34.4,40.2,30.8,18.0,44.3,6.72,840.9,chickpea
63.1,26.8,56.2,25.9,60.1,6.76,1685.4,mango
75.7,52.2,63.0,24.1,60.6,6.69,2123.1,orange
81.5,64.8,64.9,25.4,62.8,7.12,998.4,cotton
69.7,75.7,104.9,25.6,68.4,6.47,923.7,watermelon
97.3,46.9,97.6,27.3,70.7,6.39,2000.0,papaya
21.2,36.7,21.4,36.2,39.7,7.48,371.7,mothbeans
33.6,62.3,31.7,33.7,60.6,6.35,934.4,blackgram
51.9,41.9,50.3,31.2,55.5,7.14,2031.7,mango
122.7,47.3,66.2,29.1,60.5,7.39,977.9,cotton
99.5,42.2,98.9,27.3,76.4,6.65,1836.5,banana
100.1,39.1,37.6,18.0,64.6,6.98,1195.1,wheat
15.1,42.6,29.8,28.6,69.0,7.47,1245.3,pigeonpeas
51.2,52.7,93.8,24.9,80.6,5.47,2603.8,coffee
99.2,53.8,84.0,24.2,74.1,6.48,1778.4,papaya
26.4,35.8,39.6,18.4,52.7,6.33,560.3,lentil
82.2,57.5,72.7,26.0,73.4,6.94,2509.7,rice
71.2,58.8,96.7,29.5,63.6,6.33,592.7,muskmelon
114.6,56.8,99.6,27.5,77.5,6.49,1952.0,banana
72.1,36.0,135.8,30.4,82.7,5.84,2719.0,coconut
23.8,48.1,32.5,16.4,55.7,7.29,624.6,chickpea
67.2,43.5,72.0,32.7,58.8,7.07,1260.1,pomegranate
71.6,52.4,72.7,25.6,62.9,6.36,439.1,muskmelon
21.6,29.3,29.1,28.5,52.1,6.92,387.5,mothbeans
61.8,43.7,76.4,36.4,61.2,6.43,1281.3,mango
49.3,55.7,58.3,23.1,74.4,7.08,1545.8,orange
63.9,39.0,78.4,17.0,63.4,6.2,1610.0,apple
57.2,28.5,85.7,35.9,54.0,6.15,1128.6,grapes
73.6,61.1,98.5,19.0,80.9,5.25,2441.9,coffee
67.2,46.2,51.1,29.0,58.5,6.97,2478.7,mango
63.0,23.9,130.5,29.8,88.8,6.28,2836.5,coconut
86.5,46.8,34.5,18.0,78.1,7.03,963.0,wheat
128.0,62.5,63.4,27.5,77.9,5.94,2480.4,jute
104.0,56.8,40.4,21.4,62.7,5.7,1034.3,maize
128.8,49.2,77.1,36.2,52.1,6.52,1112.8,cotton
127.0,61.2,33.5,26.7,58.9,5.88,1044.6,maize
75.5,43.4,107.1,22.9,78.7,5.84,2592.8,coffee
48.0,50.6,60.8,17.1,69.1,5.82,1339.8,apple
133.2,58.9,57.2,31.0,81.2,5.97,2853.8,rice
89.7,51.8,86.0,28.6,60.6,6.31,714.9,muskmelon
26.2,33.0,32.6,21.7,54.8,6.26,670.4,chickpea
86.6,53.9,42.6,28.5,67.6,6.69,804.8,maize
119.0,55.6,61.7,33.8,80.1,5.91,2194.2,jute
53.8,43.0,62.6,25.8,60.5,6.49,991.9,grapes
88.0,42.0,67.9,21.9,70.1,5.99,1565.5,apple
52.5,38.2,41.5,23.9,64.3,7.2,1219.4,pomegranate
57.7,40.6,75.4,14.2,73.3,6.5,1669.1,apple
145.2,42.7,62.8,31.4,85.5,6.12,2809.1,jute
49.1,31.8,64.8,39.2,68.4,6.6,1482.4,mango
46.2,50.0,45.2,27.6,57.0,6.03,1129.3,blackgram
70.0,47.0,69.8,21.0,72.2,5.24,2580.5,coffee
33.9,39.1,19.3,22.7,71.0,6.72,1263.6,pigeonpeas
56.0,30.1,67.0,27.9,55.3,6.39,794.0,grapes
32.5,35.1,39.1,22.7,61.5,7.26,1182.8,pigeonpeas
114.2,44.1,56.5,27.2,85.6,6.15,3240.7,rice
97.7,82.5,103.2,29.8,66.1,6.85,778.2,watermelon
98.9,51.3,102.1,27.1,69.9,6.53,1990.0,papaya
47.6,37.7,46.9,29.5,71.1,6.81,995.7,blackgram
95.4,59.0,79.4,33.2,73.2,6.58,1736.2,papaya
115.8,51.5,37.9,26.2,66.3,6.33,739.8,wheat
95.6,37.7,125.4,31.1,78.2,5.99,2509.9,banana
40.6,52.7,118.3,31.0,89.0,6.3,3096.4,coconut
86.9,50.4,52.0,24.1,59.8,6.6,1226.0,maize
34.6,46.8,41.8,27.9,64.9,7.03,659.3,mungbean
66.6,48.3,88.3,31.6,45.7,6.87,1284.3,grapes
34.9,47.6,31.5,13.9,51.6,6.77,650.1,lentil
97.4,43.1,51.0,31.0,84.8,5.77,3005.9,rice
31.8,42.0,34.4,21.4,49.4,7.65,789.6,lentil
22.6,50.4,37.3,21.9,43.2,7.47,771.7,chickpea
85.2,42.5,26.2,19.1,62.5,6.73,1171.1,wheat
115.9,47.6,127.2,26.7,77.8,6.92,1755.7,banana
43.5,43.6,34.1,27.4,64.9,7.17,1033.7,mungbean
128.6,56.1,84.9,30.8,62.5,7.03,1059.9,cotton
95.8,49.6,76.7,35.3,89.2,6.53,2590.4,jute
121.1,48.1,88.0,33.9,53.4,6.51,961.7,cotton
125.7,40.5,111.5,27.5,80.8,5.87,1802.6,banana
100.1,39.6,39.3,19.9,69.5,6.94,581.0,wheat
98.5,54.6,58.6,26.1,79.8,5.76,2486.9,rice
68.2,36.1,73.3,32.5,38.0,6.09,893.9,pomegranate
41.9,47.4,31.4,31.0,55.0,6.93,1170.6,pigeonpeas
61.4,23.8,79.6,13.9,61.7,6.26,1384.8,apple
131.9,61.7,76.9,26.8,73.2,6.44,2138.8,papaya
111.5,47.4,58.5,24.4,68.7,6.34,1124.9,maize
114.5,43.5,61.1,27.5,90.9,5.88,2539.6,rice
111.5,67.3,75.6,24.9,90.1,6.19,2811.4,rice
72.0,46.0,82.7,36.9,55.4,6.86,1079.1,cotton
126.6,57.6,70.8,32.3,78.7,6.8,2632.3,jute
95.2,51.2,92.1,27.5,69.2,6.47,1996.0,banana
91.8,50.5,89.7,35.1,63.3,7.24,1021.4,cotton
20.6,38.2,28.8,28.4,42.1,7.1,305.0,mothbeans
69.6,46.3,38.1,19.0,64.4,6.72,832.2,wheat
114.1,64.2,63.1,25.1,78.4,6.34,2757.0,rice
24.9,38.8,25.3,21.7,58.5,6.69,617.2,lentil
34.5,59.7,44.8,16.7,70.6,6.12,1292.2,kidneybeans
90.2,51.8,40.8,21.8,59.1,6.61,1089.5,wheat
86.5,46.2,72.3,29.6,80.2,6.27,3029.6,rice
101.6,58.0,80.2,21.4,77.8,6.64,2231.5,papaya
119.7,51.3,82.8,30.1,55.5,6.99,1182.4,cotton
86.2,56.2,39.9,14.0,66.6,6.78,1043.7,wheat
26.6,48.1,29.6,32.8,71.1,6.19,1339.3,pigeonpeas
90.1,57.4,85.8,30.1,67.8,7.05,667.7,watermelon
71.6,41.6,68.9,13.1,70.5,6.79,1662.6,apple
77.3,54.2,83.4,33.5,55.9,6.05,2044.4,orange
57.0,54.5,94.6,20.2,67.4,5.71,2702.4,coffee
87.4,53.8,105.3,26.6,68.9,6.3,755.2,watermelon
88.8,53.2,90.6,30.8,71.5,6.45,1643.7,papaya
81.9,27.2,56.9,33.2,52.1,6.34,1256.9,mango
109.2,48.1,79.5,30.6,73.5,7.0,1254.6,cotton
55.1,50.5,57.4,16.7,73.2,6.18,1525.6,apple
85.5,53.6,78.1,28.7,59.9,7.24,1240.5,cotton
84.3,61.6,80.6,25.2,82.8,5.41,2970.3,coffee
31.2,72.0,47.7,15.3,68.8,6.43,1321.9,kidneybeans
114.2,50.6,30.1,21.4,47.5,6.49,1003.3,wheat
123.0,50.0,54.9,23.1,82.9,6.31,2029.4,rice
13.3,23.3,34.7,36.1,36.9,6.43,628.6,mothbeans
118.7,54.8,86.7,24.9,70.7,6.61,2326.1,papaya
27.7,45.2,33.6,26.8,71.9,7.07,1234.2,mungbean
66.2,32.6,60.0,22.1,54.0,6.39,937.4,grapes
69.7,32.7,56.7,25.9,54.5,6.49,1622.4,mango
27.9,45.2,31.6,24.4,63.9,6.93,965.5,blackgram
